,Date,Open,High,Low,Close,Volume
5286,2020-03-07 06:00-00,57800,58400,56400,56400,19749457
5287,2020-03-07 07:00-00,57800,58400,56400,56400,19749457
5288,2020-03-07 08:00-00,57800,58400,56400,56400,19749457
5289,2020-03-07 09:00-00,57800,58400,56400,56400,19749457
5290,2020-03-07 10:00-00,57800,58400,56400,56400,19749457
5291,2020-03-07 11:00-00,57800,58400,56400,56400,19749457
5292,2020-03-07 12:00-00,57800,58400,56400,56400,19749457
5293,2020-03-07 13:00-00,57800,58400,56400,56400,19749457
5294,2020-03-07 14:00-00,57800,58400,56400,56400,19749457
5295,2020-03-07 15:00-00,57800,58400,56400,56400,19749457
5296,2020-03-07 16:00-00,57800,58400,56400,56400,19749457
5297,2020-03-07 17:00-00,57800,58400,56400,56400,19749457
5298,2020-03-07 18:00-00,57800,58400,56400,56400,19749457
5299,2020-03-07 19:00-00,57800,58400,56400,56400,19749457
5300,2020-03-07 20:00-00,57800,58400,56400,56400,19749457
5301,2020-03-07 21:00-00,57800,58400,56400,56400,19749457
5302,2020-03-07 22:00-00,57800,58400,56400,56400,19749457
5303,2020-03-07 23:00-00,57800,58400,56400,56400,19749457
5304,2020-03-08 00:00-00,57800,58400,56400,56400,19749457
5305,2020-03-08 01:00-00,57800,58400,56400,56400,19749457
5306,2020-03-08 02:00-00,57800,58400,56400,56400,19749457
5307,2020-03-08 03:00-00,57800,58400,56400,56400,19749457
5308,2020-03-08 04:00-00,57800,58400,56400,56400,19749457
5309,2020-03-08 05:00-00,57800,58400,56400,56400,19749457
5310,2020-03-08 06:00-00,57800,58400,56400,56400,19749457
5311,2020-03-08 07:00-00,57800,58400,56400,56400,19749457
5312,2020-03-08 08:00-00,57800,58400,56400,56400,19749457
5313,2020-03-08 09:00-00,57800,58400,56400,56400,19749457
5314,2020-03-08 10:00-00,57800,58400,56400,56400,19749457
5315,2020-03-08 11:00-00,57800,58400,56400,56400,19749457
5316,2020-03-08 12:00-00,57800,58400,56400,56400,19749457
5317,2020-03-08 13:00-00,57800,58400,56400,56400,19749457
5318,2020-03-08 14:00-00,57800,58400,56400,56400,19749457
5319,2020-03-08 15:00-00,57800,58400,56400,56400,19749457
5320,2020-03-08 16:00-00,57800,58400,56400,56400,19749457
5321,2020-03-08 17:00-00,57800,58400,56400,56400,19749457
5322,2020-03-08 18:00-00,57800,58400,56400,56400,19749457
5323,2020-03-08 19:00-00,57800,58400,56400,56400,19749457
5324,2020-03-08 20:00-00,57800,58400,56400,56400,19749457
5325,2020-03-08 21:00-00,57800,58400,56400,56400,19749457
5326,2020-03-08 22:00-00,57800,58400,56400,56400,19749457
5327,2020-03-08 23:00-00,57800,58400,56400,56400,19749457
5328,2020-03-09 00:00-00,57800,58400,56400,56400,19749457
5329,2020-03-09 01:00-00,57800,58400,56400,56400,19749457
5330,2020-03-09 02:00-00,57800,58400,56400,56400,19749457
5331,2020-03-09 03:00-00,57800,58400,56400,56400,19749457
5332,2020-03-09 04:00-00,57800,58400,56400,56400,19749457
5333,2020-03-09 05:00-00,57800,58400,56400,56400,19749457
5334,2020-03-09 06:00-00,57800,58400,56400,56400,19749457
5335,2020-03-09 07:00-00,57800,58400,56400,56400,19749457
5336,2020-03-09 08:00-00,57800,58400,56400,56400,19749457
5337,2020-03-09 09:00-00,57800,58400,56400,56400,19749457
5338,2020-03-09 10:00-00,57800,58400,56400,56400,19749457
5339,2020-03-09 11:00-00,57800,58400,56400,56400,19749457
5340,2020-03-09 12:00-00,57800,58400,56400,56400,19749457
5341,2020-03-09 13:00-00,57800,58400,56400,56400,19749457
5342,2020-03-09 14:00-00,57800,58400,56400,56400,19749457
5343,2020-03-09 15:00-00,57800,58400,56400,56400,19749457
5344,2020-03-09 16:00-00,57800,58400,56400,56400,19749457
5345,2020-03-09 17:00-00,57800,58400,56400,56400,19749457
5346,2020-03-09 18:00-00,57800,58400,56400,56400,19749457
5347,2020-03-09 19:00-00,57800,58400,56400,56400,19749457
5348,2020-03-09 20:00-00,57800,58400,56400,56400,19749457
5349,2020-03-09 21:00-00,57800,58400,56400,56400,19749457
5350,2020-03-09 22:00-00,57800,58400,56400,56400,19749457
5351,2020-03-09 23:00-00,57800,58400,56400,56400,19749457
5352,2020-03-10 00:00-00,57800,58400,56400,56400,19749457
5353,2020-03-10 01:00-00,57800,58400,56400,56400,19749457
5354,2020-03-10 02:00-00,57800,58400,56400,56400,19749457
5355,2020-03-10 03:00-00,57800,58400,56400,56400,19749457
5356,2020-03-10 04:00-00,57800,58400,56400,56400,19749457
5357,2020-03-10 05:00-00,57800,58400,56400,56400,19749457
5358,2020-03-10 06:00-00,57800,58400,56400,56400,19749457
5359,2020-03-10 07:00-00,57800,58400,56400,56400,19749457
5360,2020-03-10 08:00-00,57800,58400,56400,56400,19749457
5361,2020-03-10 09:00-00,57800,58400,56400,56400,19749457
5362,2020-03-10 10:00-00,57800,58400,56400,56400,19749457
5363,2020-03-10 11:00-00,57800,58400,56400,56400,19749457
5364,2020-03-10 12:00-00,57800,58400,56400,56400,19749457
5365,2020-03-10 13:00-00,57800,58400,56400,56400,19749457
5366,2020-03-10 14:00-00,57800,58400,56400,56400,19749457
5367,2020-03-10 15:00-00,57800,58400,56400,56400,19749457
5368,2020-03-10 16:00-00,57800,58400,56400,56400,19749457
5369,2020-03-10 17:00-00,57800,58400,56400,56400,19749457
5370,2020-03-10 18:00-00,57800,58400,56400,56400,19749457
5371,2020-03-10 19:00-00,57800,58400,56400,56400,19749457
5372,2020-03-10 20:00-00,57800,58400,56400,56400,19749457
5373,2020-03-10 21:00-00,57800,58400,56400,56400,19749457
5374,2020-03-10 22:00-00,57800,58400,56400,56400,19749457
5375,2020-03-10 23:00-00,57800,58400,56400,56400,19749457
5376,2020-03-11 00:00-00,57800,58400,56400,56400,19749457
5377,2020-03-11 01:00-00,57800,58400,56400,56400,19749457
5378,2020-03-11 02:00-00,57800,58400,56400,56400,19749457
5379,2020-03-11 03:00-00,57800,58400,56400,56400,19749457
5380,2020-03-11 04:00-00,57800,58400,56400,56400,19749457
5381,2020-03-11 05:00-00,57800,58400,56400,56400,19749457
5382,2020-03-11 06:00-00,57800,58400,56400,56400,19749457
5383,2020-03-11 07:00-00,57800,58400,56400,56400,19749457
5384,2020-03-11 08:00-00,57800,58400,56400,56400,19749457
5385,2020-03-11 09:00-00,57800,58400,56400,56400,19749457
5386,2020-03-11 10:00-00,57800,58400,56400,56400,19749457
5387,2020-03-11 11:00-00,57800,58400,56400,56400,19749457
5388,2020-03-11 12:00-00,57800,58400,56400,56400,19749457
5389,2020-03-11 13:00-00,57800,58400,56400,56400,19749457
5390,2020-03-11 14:00-00,57800,58400,56400,56400,19749457
5391,2020-03-11 15:00-00,57800,58400,56400,56400,19749457
5392,2020-03-11 16:00-00,57800,58400,56400,56400,19749457
5393,2020-03-11 17:00-00,57800,58400,56400,56400,19749457
5394,2020-03-11 18:00-00,57800,58400,56400,56400,19749457
5395,2020-03-11 19:00-00,57800,58400,56400,56400,19749457
5396,2020-03-11 20:00-00,57800,58400,56400,56400,19749457
5397,2020-03-11 21:00-00,57800,58400,56400,56400,19749457
5398,2020-03-11 22:00-00,57800,58400,56400,56400,19749457
5399,2020-03-11 23:00-00,57800,58400,56400,56400,19749457
5400,2020-03-12 00:00-00,57800,58400,56400,56400,19749457
5401,2020-03-12 01:00-00,57800,58400,56400,56400,19749457
5402,2020-03-12 02:00-00,57800,58400,56400,56400,19749457
5403,2020-03-12 03:00-00,57800,58400,56400,56400,19749457
5404,2020-03-12 04:00-00,57800,58400,56400,56400,19749457
5405,2020-03-12 05:00-00,57800,58400,56400,56400,19749457
5406,2020-03-12 06:00-00,57800,58400,56400,56400,19749457
5407,2020-03-12 07:00-00,57800,58400,56400,56400,19749457
5408,2020-03-12 08:00-00,57800,58400,56400,56400,19749457
5409,2020-03-12 09:00-00,57800,58400,56400,56400,19749457
5410,2020-03-12 10:00-00,57800,58400,56400,56400,19749457
5411,2020-03-12 11:00-00,57800,58400,56400,56400,19749457
5412,2020-03-12 12:00-00,57800,58400,56400,56400,19749457
5413,2020-03-12 13:00-00,57800,58400,56400,56400,19749457
5414,2020-03-12 14:00-00,57800,58400,56400,56400,19749457
5415,2020-03-12 15:00-00,57800,58400,56400,56400,19749457
5416,2020-03-12 16:00-00,57800,58400,56400,56400,19749457
5417,2020-03-12 17:00-00,57800,58400,56400,56400,19749457
5418,2020-03-12 18:00-00,57800,58400,56400,56400,19749457
5419,2020-03-12 19:00-00,57800,58400,56400,56400,19749457
5420,2020-03-12 20:00-00,57800,58400,56400,56400,19749457
5421,2020-03-12 21:00-00,57800,58400,56400,56400,19749457
5422,2020-03-12 22:00-00,57800,58400,56400,56400,19749457
5423,2020-03-12 23:00-00,57800,58400,56400,56400,19749457
5424,2020-03-13 00:00-00,57800,58400,56400,56400,19749457
5425,2020-03-13 01:00-00,57800,58400,56400,56400,19749457
5426,2020-03-13 02:00-00,57800,58400,56400,56400,19749457
5427,2020-03-13 03:00-00,57800,58400,56400,56400,19749457
5428,2020-03-13 04:00-00,57800,58400,56400,56400,19749457
5429,2020-03-13 05:00-00,57800,58400,56400,56400,19749457
5430,2020-03-13 06:00-00,57800,58400,56400,56400,19749457
5431,2020-03-13 07:00-00,57800,58400,56400,56400,19749457
5432,2020-03-13 08:00-00,57800,58400,56400,56400,19749457
5433,2020-03-13 09:00-00,57800,58400,56400,56400,19749457
5434,2020-03-13 10:00-00,57800,58400,56400,56400,19749457
5435,2020-03-13 11:00-00,57800,58400,56400,56400,19749457
5436,2020-03-13 12:00-00,57800,58400,56400,56400,19749457
5437,2020-03-13 13:00-00,57800,58400,56400,56400,19749457
5438,2020-03-13 14:00-00,57800,58400,56400,56400,19749457
5439,2020-03-13 15:00-00,57800,58400,56400,56400,19749457
5440,2020-03-13 16:00-00,57800,58400,56400,56400,19749457
5441,2020-03-13 17:00-00,57800,58400,56400,56400,19749457
5442,2020-03-13 18:00-00,57800,58400,56400,56400,19749457
5443,2020-03-13 19:00-00,57800,58400,56400,56400,19749457
5444,2020-03-13 20:00-00,57800,58400,56400,56400,19749457
5445,2020-03-13 21:00-00,57800,58400,56400,56400,19749457
5446,2020-03-13 22:00-00,57800,58400,56400,56400,19749457
5447,2020-03-13 23:00-00,57800,58400,56400,56400,19749457
5448,2020-03-14 00:00-00,57800,58400,56400,56400,19749457
5449,2020-03-14 01:00-00,57800,58400,56400,56400,19749457
5450,2020-03-14 02:00-00,57800,58400,56400,56400,19749457
5451,2020-03-14 03:00-00,57800,58400,56400,56400,19749457
5452,2020-03-14 04:00-00,57800,58400,56400,56400,19749457
5453,2020-03-14 05:00-00,57800,58400,56400,56400,19749457
5454,2020-03-14 06:00-00,57800,58400,56400,56400,19749457
5455,2020-03-14 07:00-00,57800,58400,56400,56400,19749457
5456,2020-03-14 08:00-00,57800,58400,56400,56400,19749457
5457,2020-03-14 09:00-00,57800,58400,56400,56400,19749457
5458,2020-03-14 10:00-00,57800,58400,56400,56400,19749457
5459,2020-03-14 11:00-00,57800,58400,56400,56400,19749457
5460,2020-03-14 12:00-00,57800,58400,56400,56400,19749457
5461,2020-03-14 13:00-00,57800,58400,56400,56400,19749457
5462,2020-03-14 14:00-00,57800,58400,56400,56400,19749457
5463,2020-03-14 15:00-00,57800,58400,56400,56400,19749457
5464,2020-03-14 16:00-00,57800,58400,56400,56400,19749457
5465,2020-03-14 17:00-00,57800,58400,56400,56400,19749457
5466,2020-03-14 18:00-00,57800,58400,56400,56400,19749457
5467,2020-03-14 19:00-00,57800,58400,56400,56400,19749457
5468,2020-03-14 20:00-00,57800,58400,56400,56400,19749457
5469,2020-03-14 21:00-00,57800,58400,56400,56400,19749457
5470,2020-03-14 22:00-00,57800,58400,56400,56400,19749457
5471,2020-03-14 23:00-00,57800,58400,56400,56400,19749457
5472,2020-03-15 00:00-00,57800,58400,56400,56400,19749457
5473,2020-03-15 01:00-00,57800,58400,56400,56400,19749457
5474,2020-03-15 02:00-00,57800,58400,56400,56400,19749457
5475,2020-03-15 03:00-00,57800,58400,56400,56400,19749457
5476,2020-03-15 04:00-00,57800,58400,56400,56400,19749457
5477,2020-03-15 05:00-00,57800,58400,56400,56400,19749457
5478,2020-03-15 06:00-00,57800,58400,56400,56400,19749457
5479,2020-03-15 07:00-00,57800,58400,56400,56400,19749457
5480,2020-03-15 08:00-00,57800,58400,56400,56400,19749457
5481,2020-03-15 09:00-00,57800,58400,56400,56400,19749457
5482,2020-03-15 10:00-00,57800,58400,56400,56400,19749457
5483,2020-03-15 11:00-00,57800,58400,56400,56400,19749457
5484,2020-03-15 12:00-00,57800,58400,56400,56400,19749457
5485,2020-03-15 13:00-00,57800,58400,56400,56400,19749457
5486,2020-03-15 14:00-00,57800,58400,56400,56400,19749457
5487,2020-03-15 15:00-00,57800,58400,56400,56400,19749457
5488,2020-03-15 16:00-00,57800,58400,56400,56400,19749457
5489,2020-03-15 17:00-00,57800,58400,56400,56400,19749457
5490,2020-03-15 18:00-00,57800,58400,56400,56400,19749457
5491,2020-03-15 19:00-00,57800,58400,56400,56400,19749457
5492,2020-03-15 20:00-00,57800,58400,56400,56400,19749457
5493,2020-03-15 21:00-00,57800,58400,56400,56400,19749457
5494,2020-03-15 22:00-00,57800,58400,56400,56400,19749457
5495,2020-03-15 23:00-00,57800,58400,56400,56400,19749457
5496,2020-03-16 00:00-00,57800,58400,56400,56400,19749457
5497,2020-03-16 01:00-00,57800,58400,56400,56400,19749457
5498,2020-03-16 02:00-00,57800,58400,56400,56400,19749457
5499,2020-03-16 03:00-00,57800,58400,56400,56400,19749457
5500,2020-03-16 04:00-00,57800,58400,56400,56400,19749457
5501,2020-03-16 05:00-00,57800,58400,56400,56400,19749457
5502,2020-03-16 06:00-00,57800,58400,56400,56400,19749457
5503,2020-03-16 07:00-00,57800,58400,56400,56400,19749457
5504,2020-03-16 08:00-00,57800,58400,56400,56400,19749457
5505,2020-03-16 09:00-00,57800,58400,56400,56400,19749457
5506,2020-03-16 10:00-00,57800,58400,56400,56400,19749457
5507,2020-03-16 11:00-00,57800,58400,56400,56400,19749457
5508,2020-03-16 12:00-00,57800,58400,56400,56400,19749457
5509,2020-03-16 13:00-00,57800,58400,56400,56400,19749457
5510,2020-03-16 14:00-00,57800,58400,56400,56400,19749457
5511,2020-03-16 15:00-00,57800,58400,56400,56400,19749457
5512,2020-03-16 16:00-00,57800,58400,56400,56400,19749457
5513,2020-03-16 17:00-00,57800,58400,56400,56400,19749457
5514,2020-03-16 18:00-00,57800,58400,56400,56400,19749457
5515,2020-03-16 19:00-00,57800,58400,56400,56400,19749457
5516,2020-03-16 20:00-00,57800,58400,56400,56400,19749457
5517,2020-03-16 21:00-00,57800,58400,56400,56400,19749457
5518,2020-03-16 22:00-00,57800,58400,56400,56400,19749457
5519,2020-03-16 23:00-00,57800,58400,56400,56400,19749457
5520,2020-03-17 00:00-00,57800,58400,56400,56400,19749457
5521,2020-03-17 01:00-00,57800,58400,56400,56400,19749457
5522,2020-03-17 02:00-00,57800,58400,56400,56400,19749457
5523,2020-03-17 03:00-00,57800,58400,56400,56400,19749457
5524,2020-03-17 04:00-00,57800,58400,56400,56400,19749457
5525,2020-03-17 05:00-00,57800,58400,56400,56400,19749457
5526,2020-03-17 06:00-00,57800,58400,56400,56400,19749457
5527,2020-03-17 07:00-00,57800,58400,56400,56400,19749457
5528,2020-03-17 08:00-00,57800,58400,56400,56400,19749457
5529,2020-03-17 09:00-00,57800,58400,56400,56400,19749457
5530,2020-03-17 10:00-00,57800,58400,56400,56400,19749457
5531,2020-03-17 11:00-00,57800,58400,56400,56400,19749457
5532,2020-03-17 12:00-00,57800,58400,56400,56400,19749457
5533,2020-03-17 13:00-00,57800,58400,56400,56400,19749457
5534,2020-03-17 14:00-00,57800,58400,56400,56400,19749457
5535,2020-03-17 15:00-00,57800,58400,56400,56400,19749457
5536,2020-03-17 16:00-00,57800,58400,56400,56400,19749457
5537,2020-03-17 17:00-00,57800,58400,56400,56400,19749457
5538,2020-03-17 18:00-00,57800,58400,56400,56400,19749457
5539,2020-03-17 19:00-00,57800,58400,56400,56400,19749457
5540,2020-03-17 20:00-00,57800,58400,56400,56400,19749457
5541,2020-03-17 21:00-00,57800,58400,56400,56400,19749457
5542,2020-03-17 22:00-00,57800,58400,56400,56400,19749457
5543,2020-03-17 23:00-00,57800,58400,56400,56400,19749457
5544,2020-03-18 00:00-00,57800,58400,56400,56400,19749457
5545,2020-03-18 01:00-00,57800,58400,56400,56400,19749457
5546,2020-03-18 02:00-00,57800,58400,56400,56400,19749457
5547,2020-03-18 03:00-00,57800,58400,56400,56400,19749457
5548,2020-03-18 04:00-00,57800,58400,56400,56400,19749457
5549,2020-03-18 05:00-00,57800,58400,56400,56400,19749457
5550,2020-03-18 06:00-00,57800,58400,56400,56400,19749457
5551,2020-03-18 07:00-00,57800,58400,56400,56400,19749457
5552,2020-03-18 08:00-00,57800,58400,56400,56400,19749457
5553,2020-03-18 09:00-00,57800,58400,56400,56400,19749457
5554,2020-03-18 10:00-00,57800,58400,56400,56400,19749457
5555,2020-03-18 11:00-00,57800,58400,56400,56400,19749457
5556,2020-03-18 12:00-00,57800,58400,56400,56400,19749457
5557,2020-03-18 13:00-00,57800,58400,56400,56400,19749457
5558,2020-03-18 14:00-00,57800,58400,56400,56400,19749457
5559,2020-03-18 15:00-00,57800,58400,56400,56400,19749457
5560,2020-03-18 16:00-00,57800,58400,56400,56400,19749457
5561,2020-03-18 17:00-00,57800,58400,56400,56400,19749457
5562,2020-03-18 18:00-00,57800,58400,56400,56400,19749457
5563,2020-03-18 19:00-00,57800,58400,56400,56400,19749457
5564,2020-03-18 20:00-00,57800,58400,56400,56400,19749457
5565,2020-03-18 21:00-00,57800,58400,56400,56400,19749457
5566,2020-03-18 22:00-00,57800,58400,56400,56400,19749457
5567,2020-03-18 23:00-00,57800,58400,56400,56400,19749457
5568,2020-03-19 00:00-00,57800,58400,56400,56400,19749457
5569,2020-03-19 01:00-00,57800,58400,56400,56400,19749457
5570,2020-03-19 02:00-00,57800,58400,56400,56400,19749457
5571,2020-03-19 03:00-00,57800,58400,56400,56400,19749457
5572,2020-03-19 04:00-00,57800,58400,56400,56400,19749457
5573,2020-03-19 05:00-00,57800,58400,56400,56400,19749457
5574,2020-03-19 06:00-00,57800,58400,56400,56400,19749457
5575,2020-03-19 07:00-00,57800,58400,56400,56400,19749457
5576,2020-03-19 08:00-00,57800,58400,56400,56400,19749457
5577,2020-03-19 09:00-00,57800,58400,56400,56400,19749457
5578,2020-03-19 10:00-00,57800,58400,56400,56400,19749457
5579,2020-03-19 11:00-00,57800,58400,56400,56400,19749457
5580,2020-03-19 12:00-00,57800,58400,56400,56400,19749457
5581,2020-03-19 13:00-00,57800,58400,56400,56400,19749457
5582,2020-03-19 14:00-00,57800,58400,56400,56400,19749457
5583,2020-03-19 15:00-00,57800,58400,56400,56400,19749457
5584,2020-03-19 16:00-00,57800,58400,56400,56400,19749457
5585,2020-03-19 17:00-00,57800,58400,56400,56400,19749457
5586,2020-03-19 18:00-00,57800,58400,56400,56400,19749457
5587,2020-03-19 19:00-00,57800,58400,56400,56400,19749457
5588,2020-03-19 20:00-00,57800,58400,56400,56400,19749457
5589,2020-03-19 21:00-00,57800,58400,56400,56400,19749457
5590,2020-03-19 22:00-00,57800,58400,56400,56400,19749457
5591,2020-03-19 23:00-00,57800,58400,56400,56400,19749457
5592,2020-03-20 00:00-00,57800,58400,56400,56400,19749457
5593,2020-03-20 01:00-00,57800,58400,56400,56400,19749457
5594,2020-03-20 02:00-00,57800,58400,56400,56400,19749457
5595,2020-03-20 03:00-00,57800,58400,56400,56400,19749457
5596,2020-03-20 04:00-00,57800,58400,56400,56400,19749457
5597,2020-03-20 05:00-00,57800,58400,56400,56400,19749457
5598,2020-03-20 06:00-00,57800,58400,56400,56400,19749457
5599,2020-03-20 07:00-00,57800,58400,56400,56400,19749457
5600,2020-03-20 08:00-00,57800,58400,56400,56400,19749457
5601,2020-03-20 09:00-00,57800,58400,56400,56400,19749457
5602,2020-03-20 10:00-00,57800,58400,56400,56400,19749457
5603,2020-03-20 11:00-00,57800,58400,56400,56400,19749457
5604,2020-03-20 12:00-00,57800,58400,56400,56400,19749457
5605,2020-03-20 13:00-00,57800,58400,56400,56400,19749457
5606,2020-03-20 14:00-00,57800,58400,56400,56400,19749457
5607,2020-03-20 15:00-00,57800,58400,56400,56400,19749457
5608,2020-03-20 16:00-00,57800,58400,56400,56400,19749457
5609,2020-03-20 17:00-00,57800,58400,56400,56400,19749457
5610,2020-03-20 18:00-00,57800,58400,56400,56400,19749457
5611,2020-03-20 19:00-00,57800,58400,56400,56400,19749457
5612,2020-03-20 20:00-00,57800,58400,56400,56400,19749457
5613,2020-03-20 21:00-00,57800,58400,56400,56400,19749457
5614,2020-03-20 22:00-00,57800,58400,56400,56400,19749457
5615,2020-03-20 23:00-00,57800,58400,56400,56400,19749457
5616,2020-03-21 00:00-00,57800,58400,56400,56400,19749457
5617,2020-03-21 01:00-00,57800,58400,56400,56400,19749457
5618,2020-03-21 02:00-00,57800,58400,56400,56400,19749457
5619,2020-03-21 03:00-00,57800,58400,56400,56400,19749457
5620,2020-03-21 04:00-00,57800,58400,56400,56400,19749457
5621,2020-03-21 05:00-00,57800,58400,56400,56400,19749457
5622,2020-03-21 06:00-00,57800,58400,56400,56400,19749457
5623,2020-03-21 07:00-00,57800,58400,56400,56400,19749457
5624,2020-03-21 08:00-00,57800,58400,56400,56400,19749457
5625,2020-03-21 09:00-00,57800,58400,56400,56400,19749457
