,날짜,종가
604,2021-07-26 4:00,-0.12578616352
605,2021-07-26 5:00,-0.12578616352
606,2021-07-26 6:00,-0.12578616352
607,2021-07-26 7:00,-0.12578616352
608,2021-07-26 8:00,-0.12578616352
609,2021-07-26 9:00,-0.12578616352
610,2021-07-26 10:00,-0.25188916877
611,2021-07-26 11:00,-0.25252525253
612,2021-07-26 12:00,-0.12658227848
613,2021-07-26 13:00,0.12674271229
614,2021-07-26 14:00,0.12674271229
615,2021-07-26 15:00,-0.25316455696
616,2021-07-26 16:00,-0.25316455696
617,2021-07-26 17:00,-0.25316455696
618,2021-07-26 18:00,-0.25316455696
619,2021-07-26 19:00,-0.25316455696
620,2021-07-26 20:00,-0.25316455696
621,2021-07-26 21:00,-0.25316455696
622,2021-07-26 22:00,-0.25316455696
623,2021-07-26 23:00,-0.25316455696
624,2021-07-27 0:00,-0.25316455696
625,2021-07-27 1:00,-0.25316455696
626,2021-07-27 2:00,-0.25316455696
627,2021-07-27 3:00,-0.25316455696
628,2021-07-27 4:00,-0.25316455696
629,2021-07-27 5:00,-0.25316455696
630,2021-07-27 6:00,-0.25316455696
631,2021-07-27 7:00,-0.25316455696
632,2021-07-27 8:00,-0.25316455696
633,2021-07-27 9:00,-0.25316455696
634,2021-07-27 10:00,0.1269035533
635,2021-07-27 11:00,0.12674271229
636,2021-07-27 12:00,0.12674271229
637,2021-07-27 13:00,0.12674271229
638,2021-07-27 14:00,-0.25316455696
639,2021-07-27 15:00,-0.1269035533
640,2021-07-27 16:00,-0.1269035533
641,2021-07-27 17:00,-0.1269035533
642,2021-07-27 18:00,-0.1269035533
643,2021-07-27 19:00,-0.1269035533
644,2021-07-27 20:00,-0.1269035533
645,2021-07-27 21:00,-0.1269035533
646,2021-07-27 22:00,-0.1269035533
647,2021-07-27 23:00,-0.1269035533
648,2021-07-28 0:00,-0.1269035533
649,2021-07-28 1:00,-0.1269035533
650,2021-07-28 2:00,-0.1269035533
651,2021-07-28 3:00,-0.1269035533
652,2021-07-28 4:00,-0.1269035533
653,2021-07-28 5:00,-0.1269035533
654,2021-07-28 6:00,-0.1269035533
655,2021-07-28 7:00,-0.1269035533
656,2021-07-28 8:00,-0.1269035533
657,2021-07-28 9:00,-0.1269035533
658,2021-07-28 10:00,-0.1269035533
